PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33
-12.032708,0.9592137,9.686985,-0.13358195,2.502395,0.054935083,-0.9647168,10.070805,-0.20326671,0.954774,-2.5012567,2.023361,2.0649939,1.9846209,0.38785055,1.55054,1.1599208,0.51822233,-0.14124066,0.7065345,0.342909,-0.29007807,0.3824422,-0.22329797,1.4550791,0.21761653,0.85537934,0.57626677,2.284953,2.1891851,0.7128393,8.9072695,-0.4811441
-18.471964,-0.6796008,6.3046165,-0.91360736,-7.798138,-0.78123546,-0.33011714,0.5547579,0.6698017,-3.356552,-0.49431586,0.864529,0.6146966,-0.20167908,-3.7500587,-0.35451993,0.24295798,-0.65633225,0.7101748,0.6373685,1.1303545,2.3347704,-0.6496535,-0.27380946,0.66469926,-0.42901313,-1.0356561,2.0837793,2.768355,-0.5052354,3.8538332e-05,20.698122,-1.4735789
-20.80896,-2.0291443,5.5449877,-0.51004106,-12.346869,1.0583664,1.0196302,-4.1401496,1.8398228,-4.8910093,1.279288,-0.28149754,-1.7405787,-0.879186,-4.9338856,-1.4224006,-0.2648903,-0.84005797,0.4720466,0.5435827,1.5427809,3.0251782,-0.28262743,-0.3085379,0.8668552,-0.5201127,-1.2824053,1.872396,2.9455335,-2.7509828,-0.45362306,22.408733,-2.7603023
-22.235285,-2.8347113,7.539261,0.27733767,-6.102204,-0.17863292,0.38448957,-6.688812,0.6071041,-4.0054855,0.14713822,-0.42980355,-0.58692425,-0.73051643,-1.701734,-1.2131206,-0.0055465107,-0.22173831,0.16008489,0.79256684,-0.15734029,1.8531375,-0.28838006,0.29091397,-0.37300608,-0.31039324,-0.908903,0.40453365,-0.5893837,-0.8727007,-0.4570643,12.216648,-2.4320493
-17.826712,1.8851861,5.504807,3.712166,-8.007459,6.302181,4.8056765,-18.203556,2.9106529,-4.590944,4.085032,-2.979938,-5.016824,-2.8562782,-0.6673736,-3.8132622,-1.0468284,0.7920153,0.6429838,1.0432119,-0.03940307,2.63895,0.88553387,0.31909552,-1.282612,-0.37342432,-1.9575683,-1.7172923,-2.730888,-3.6233835,1.526484,5.2026715,-3.5824172
-26.332626,0.37672666,11.270134,2.8337758,-21.805786,7.561246,5.254337,-25.008556,6.2552767,-9.689142,9.177911,-3.3779259,-6.325352,-5.0236826,-4.9820232,-5.3727074,-0.7858101,0.06877103,2.2519941,1.1601664,3.353179,6.858549,0.47558498,0.48189473,-0.08317826,-1.3055779,-3.1222045,1.4907137,3.5429056,-6.708728,0.7376169,25.383606,-4.529355
-17.731606,0.49475875,10.656641,0.2153961,-10.36582,1.6390464,0.81362945,-2.0277166,2.2130454,-3.1957872,0.86103654,0.5487522,-0.25746113,-0.8005285,-2.6070168,-0.11666397,0.65985465,0.006301989,0.80479604,0.8173819,1.5472152,2.3437047,-0.22960314,-0.9145893,1.4456867,-0.43343508,-0.7242794,2.3128512,3.255813,-0.7461639,0.14749934,17.270111,-2.163029
-19.487722,-3.2250292,11.250997,1.5968999,-15.080107,6.1438613,4.971212,-20.295252,4.476206,-8.103343,6.2536626,-3.0897384,-4.786352,-3.6229215,-3.8068526,-3.9371634,-0.6891786,0.35061887,1.4794588,1.2556463,1.2356337,4.9254723,-0.11467289,0.88605607,-0.19371049,-0.46105877,-2.341662,0.5216378,0.7047218,-4.044785,-0.15282363,15.866215,-2.9568045
-20.133303,-0.5908914,8.475835,4.7911553,-14.686876,7.035215,4.8174467,-18.75578,4.971688,-6.189187,6.502317,-3.3716052,-4.198897,-2.8881764,-2.8109756,-3.6027174,-0.531996,0.74271005,1.9530764,1.8567474,2.0016208,4.7072263,0.6177129,1.0449346,0.08197181,-0.3462348,-1.7027062,1.7403724,1.9286264,-4.0274944,0.12539506,19.546112,-3.526377
-21.621958,-2.2637343,6.8256955,1.6761396,-3.886267,0.6849744,-0.2979756,-5.4476104,0.8320208,-2.5747979,0.22577809,-1.6277304,-1.6034108,-1.0785489,-0.13223292,-1.3055451,-0.08494962,-0.10750903,-0.059368324,0.73431695,-0.40235195,0.73236966,0.082102105,-0.325045,-0.38749993,-0.25502792,-0.20845182,-0.18513808,-0.40241846,-1.2886536,-0.35693765,7.439338,-3.0884328
-24.326107,-1.9423422,8.007517,2.0115037,-5.7997637,1.1698248,1.8731418,-8.573681,1.5602312,-3.7178323,2.234688,-1.5142723,-2.2893252,-1.0822403,-1.448513,-2.2269971,-0.389352,0.22247174,0.4626835,1.0943528,0.3543076,1.6257898,-0.06477897,0.2287018,-0.39759293,-0.0063961647,-0.7028306,-0.51580334,-0.66571903,-0.9828504,-0.19479865,11.045062,-2.5384977
-26.949999,-0.03719226,9.747278,3.9500105,-14.840166,0.9655071,0.3100384,-5.6941204,2.8355348,-5.745034,2.9307945,-0.78416777,-0.05054919,-1.4644465,-5.0961375,-1.1771624,-0.038528994,-0.8294652,2.0583215,1.2569946,3.8314598,3.896412,-0.72084016,-0.83754855,1.3246679,-0.46379694,-1.2178447,4.050754,6.303594,-2.2216249,-0.8557866,28.864323,-2.583436
-24.331324,-2.011224,8.173954,-0.47328126,-19.343264,2.3991504,1.8865212,-13.904863,3.532986,-8.740284,3.4672832,-1.7431257,-3.1847425,-3.1500642,-5.6680717,-3.436653,-0.29144585,-0.8812789,1.3564411,0.28677943,2.4818037,4.686227,-1.1486349,-0.045136075,0.5932651,-1.0504555,-3.1284778,2.460384,3.6769636,-3.7911093,-0.7106436,22.706547,-3.0708604
-21.269188,-1.864425,3.3279314,1.0182848,-10.286873,3.3939445,2.5840797,-14.482045,2.2412298,-5.2608805,3.078421,-2.1629856,-3.8513112,-2.1032746,-1.7746999,-3.1264703,-0.6949309,0.70830244,0.8329103,1.1078165,0.40623286,2.4793344,0.3147191,0.5453779,-0.74906933,-0.25274315,-1.6882281,-0.2500823,-1.3480728,-2.2726145,-0.011699358,10.274454,-3.6262283
-19.018467,1.3812662,11.576899,-0.07382512,-22.621323,3.2156324,3.4387696,-10.835882,4.927023,-9.465727,4.6528006,0.027339123,-1.5938548,-2.9177687,-7.8608913,-2.612721,-0.2818632,-0.9823586,2.415495,0.2615465,5.2958083,6.7852564,-1.2596997,-1.0437964,1.852279,-1.1881812,-3.161695,6.0915804,9.539049,-3.9794927,0.21039657,36.46405,-1.6754541
-25.024347,-1.3597379,6.3263946,2.4129262,-12.513189,5.2768617,2.9942236,-15.061381,3.7895465,-6.903927,3.8007808,-1.7878256,-3.431117,-2.2155657,-4.626232,-3.6728554,-0.48805502,0.12441102,1.5836025,1.4730537,1.8865398,4.682851,0.17765208,0.69497895,0.07677096,-0.5759786,-1.7499964,1.1326662,1.9943955,-4.846821,0.11247671,21.446568,-4.0598536
-28.277155,-0.7797912,7.9872403,3.8608027,-15.563449,7.7055955,5.673464,-29.429363,5.250649,-9.521957,8.024267,-4.7523184,-6.8570213,-4.698856,-3.2837222,-5.861556,-1.042767,0.50145465,1.7359865,1.8990027,0.7458325,4.939723,0.5714195,1.3386085,-1.7724575,-0.7447483,-2.6845493,-0.93800646,-2.8032172,-5.7327924,0.3576105,14.521948,-5.1407995
-23.538134,-2.4216247,6.2927423,0.8716866,-11.854232,3.7729137,2.588506,-16.600716,2.7063503,-6.8598247,3.8051815,-2.1082857,-3.934553,-2.7119792,-3.339739,-3.126176,-0.68791443,0.1265724,0.97846645,1.2683688,0.92312455,3.3159492,-0.31797412,-0.018175425,-0.5692329,-0.8351435,-1.5635505,-0.6650778,-1.2965924,-3.7880564,-0.36591154,13.416504,-4.126864
-21.509167,1.0884043,9.207601,3.4882946,3.5952895,0.43937248,1.007591,-2.1312973,0.051938787,1.7558781,-0.21650136,-1.3156083,-0.36982504,0.31550616,2.9768043,-0.34390154,0.041816697,0.75785077,-0.77338874,1.3346108,-1.2460904,0.030382931,0.97764546,0.81441665,-0.56930655,0.51824695,0.5711247,-1.5431256,-2.8581748,0.2093025,0.8409808,0.73653847,-1.7915981
-23.451166,0.6670938,8.174425,-0.947345,-10.613024,2.9980874,1.7587986,-4.347349,2.695512,-4.6481466,2.9333944,-0.4766682,-1.3084414,-1.2739156,-4.0857153,-1.6937406,0.09511828,-0.32704183,1.4390312,1.0841528,2.9156234,4.717654,-0.13011779,0.22044022,1.3922956,-0.2896743,-1.1058682,3.2010217,6.0318804,-2.751846,0.54640764,24.505215,-2.209147
-23.95629,-2.348107,11.970817,0.85834795,-11.744409,1.5764954,0.7243792,-1.5097533,2.6322348,-5.4426017,3.0420246,0.55685306,-0.098254845,-0.44462705,-4.750459,-0.55978906,0.61436385,-0.36798134,1.4045684,1.148472,2.7412128,3.5893514,-0.81083065,-0.028522708,1.8560754,-0.68033135,-0.45671752,2.3362424,4.210511,-1.7565995,-0.7592126,23.947994,-2.2716224
-19.571594,-1.9252591,11.362296,0.10852366,-15.688337,5.513805,2.5258446,-19.355465,4.3541384,-8.201272,6.2779713,-2.5258982,-3.9953625,-4.0283685,-4.874012,-3.4637105,-0.72199297,-0.1713427,1.8426594,0.94717973,2.1906703,4.7611365,0.3410332,-0.03154641,0.43623433,-0.7303721,-2.1508214,1.4680811,3.1122026,-4.357407,0.16715756,21.160519,-3.2862153
-19.345943,-1.4947522,6.1624813,3.1197357,-3.9112499,1.2533145,0.7581867,-5.653111,0.4634209,-1.6275203,0.69038236,-1.7443376,-0.8832745,-0.3158013,0.3028432,-0.8945836,-0.072293416,-0.0018055722,-0.300358,1.1697384,-0.57971644,0.42221,0.32241243,0.21727435,-0.37048432,-0.03532499,-0.3326382,-0.984826,-2.3392565,-0.26797777,-0.61694694,6.833672,-2.5259585
-26.580418,-1.9953488,7.2905707,3.1596856,-9.980578,0.7277816,1.2288232,-9.07325,1.2442739,-4.713079,0.8039772,-1.0241311,-1.6055802,-0.85477906,-3.7559848,-2.1318796,-0.08747599,-0.36130214,0.81275606,0.84189856,0.9932871,1.8106545,-0.5438349,-0.041216876,-0.1420935,-0.11959103,-1.4757172,0.7084511,0.4765591,-1.9881352,-0.53536123,15.156574,-2.784508
-21.221607,-2.4358737,4.6182065,0.033071067,-5.3393803,2.7057853,1.416992,-12.540027,1.3303264,-3.7367122,2.0108225,-1.853864,-2.5455081,-0.93394583,-0.83799326,-2.2699866,-0.42651847,0.66897553,0.8372957,1.4824221,0.4204586,1.6182296,0.6390568,1.0863186,-0.7670082,-0.36867622,-0.5207115,-0.5456595,-1.7264911,-1.7521052,-0.40272725,11.093919,-3.7603881
-17.97663,-0.19863246,7.699746,2.179045,-4.796271,6.046242,4.013096,-20.750198,3.1183171,-3.2099907,5.9616976,-4.088402,-5.0682,-3.1560159,1.1107764,-3.343758,-0.9376039,1.2365736,0.6478668,1.54335,-1.0445868,2.679889,1.1991946,1.2622157,-1.525836,0.016838552,-0.8354977,-1.4742587,-3.111652,-3.4038072,1.28415,2.3511052,-3.5591984
-21.225819,-0.17137825,5.95616,5.1351004,-7.599275,10.881948,6.8612194,-34.03321,5.236179,-5.4830756,8.805846,-6.6391716,-8.578304,-4.7295413,2.329002,-6.4329586,-1.7981129,2.1210191,1.4866533,2.5109513,-0.69949955,4.1449122,2.205923,2.5078418,-2.91092,-0.0052313195,-1.6227937,-2.5549994,-5.3201838,-5.30271,1.2363175,1.7905469,-5.507339
-22.71249,1.2477313,5.3448625,-0.67515117,-20.135418,-1.6195552,-2.2320924,1.8558401,3.1910152,-5.9352965,2.2034545,1.2046651,1.4969378,-0.8317433,-9.292189,-0.72247654,0.7273047,-2.6907327,1.9481199,-0.21722144,5.8099713,5.1136465,-1.7581034,-2.0395532,3.0582385,-1.0135274,-2.2351327,7.291869,12.921302,-2.8027027,-0.866764,40.96572,-1.9803681
-18.558565,-1.4510757,8.347174,-1.0599163,-9.098089,-0.5716654,-1.0827312,-3.3048272,1.1406786,-4.9989047,-0.12890211,0.013962788,-0.124980666,-1.0437671,-3.8658879,-1.0515738,0.18672994,-0.8845855,0.72441787,0.71659297,1.8370045,3.1854563,-0.7641542,-0.2908066,1.0805418,-0.6113638,-0.9924237,2.0662355,3.2741213,-0.8306897,-0.6638648,19.068146,-2.0660756
-12.156264,-1.137945,8.0697,0.9950904,-5.831745,-3.1252346,-2.140738,9.452739,-0.020192476,-2.2944224,-2.076958,1.5547533,2.3725612,1.0566946,-4.2361536,0.60253745,0.97995,-1.5086769,-0.18925157,-0.48842403,2.1690207,1.1473527,-1.5479189,-2.435593,1.994233,-0.4306179,-0.9247693,3.4212728,5.0223746,0.16959329,-0.71164685,20.292572,-0.31605145
-24.092842,-1.4585117,1.7601131,1.2489576,-14.581233,5.61958,3.1978068,-26.797455,3.5688326,-8.181131,5.871951,-5.5128675,-7.3200464,-4.6011605,-2.347612,-5.39157,-1.4188551,0.09691625,1.1290625,1.2354084,0.20466354,2.7767193,0.38715968,0.72508234,-1.9352086,-0.60540885,-2.4317038,-1.7307516,-2.8918035,-5.056599,-0.2648273,6.7867827,-5.1720862
-24.402637,-1.8289422,6.0279474,2.387638,-16.10309,2.678899,1.5562284,-18.294796,2.715633,-8.3113985,3.482114,-3.3586905,-4.827806,-3.264993,-4.633931,-4.122473,-1.1577933,-0.5997848,0.79507875,0.6436718,1.1684946,2.9972641,-0.56756175,-0.6452208,-0.7313068,-1.0886968,-2.5875037,0.9429718,0.5617785,-5.129778,-0.72645724,13.941503,-3.9943442
-25.875362,-0.8275931,9.269105,2.4689877,-18.072699,6.3859215,3.7907836,-17.225882,4.8980017,-7.9948764,5.9710608,-2.9517767,-3.5765285,-2.930623,-4.944769,-3.424659,-0.73596036,-0.095154606,2.3030329,1.5274714,3.7528706,5.272101,0.17514111,-0.011102405,0.62601006,-0.51289684,-2.2117667,3.4023547,5.1410522,-5.024936,-0.25056306,30.261646,-3.7735853
-21.886581,-2.6678445,6.8288226,-1.3855784,-13.747587,-2.3086226,-1.7494985,-2.2674632,1.4136313,-6.5025053,0.63770735,-0.27641478,-0.60065097,-0.82029414,-7.2225866,-2.006518,0.022805164,-1.9645413,0.5713527,-0.23787397,2.9554987,2.8215048,-1.9437144,-1.8896357,1.48211,-0.81670225,-2.1857271,3.8180077,5.941616,-2.1130714,-1.4871957,28.727743,-1.9238178
-13.546766,-1.6001939,11.583771,5.421696,-7.6686826,12.261015,9.388969,-38.92115,6.6020865,-4.763666,12.057232,-6.0769796,-8.261076,-5.302552,2.3574526,-6.637791,-2.1009703,2.5950015,2.3573275,2.7752886,-0.6429583,6.073038,2.5951846,3.8366916,-1.9037356,0.10125329,-1.5655321,-2.0850747,-4.4620614,-5.803492,1.5589601,3.485804,-4.210115
-21.253937,0.34152582,7.325341,4.5570865,3.1266115,-1.192025,-0.24688412,2.2298012,-0.43951014,-0.073186815,-1.9263594,-0.43572062,0.376174,0.8812791,-0.6732247,-0.4797909,0.14306462,-0.19379501,-0.37849802,0.9752486,-0.6785414,-0.03990059,0.3470058,-0.15126562,-0.42985442,0.33819345,0.53835964,-0.253719,-0.96642774,-0.035053406,0.36167055,7.9351254,-1.4525669
-19.15646,-0.37505713,6.619126,5.011933,2.9712417,2.9206321,3.3685048,-11.055918,1.1626582,1.5737273,2.4022408,-2.3514116,-2.7914317,-0.25444716,3.0008776,-1.380784,-0.261895,1.2379878,-0.4105121,1.619942,-1.4282998,-0.21854901,1.1142879,0.8219065,-1.2732352,0.73891956,0.58837134,-3.2829256,-5.2473135,0.11425821,0.8596799,-2.5545359,-2.6791148
-20.639824,-1.4380401,3.8627906,-0.66252446,-17.224138,-1.3639523,-0.3672893,-1.5161159,1.687527,-8.233201,-0.075658254,0.077624686,-1.2805507,-1.0009171,-7.0899706,-2.0719016,-0.39505398,-1.6300143,0.99334496,-0.29684195,2.9197273,3.3411934,-1.3762408,-1.5326055,0.66090786,-0.65777993,-2.6333902,3.7223673,5.945377,-2.081986,-0.79525954,27.187117,-1.9674746
-15.415162,-0.13441409,8.727008,2.131273,2.1708632,-0.7268715,-0.010060785,3.383639,-0.24389194,0.42790678,-1.1651598,0.41972104,0.6206971,0.86041564,1.4710128,0.42608207,0.33288354,0.47712058,-0.65977126,0.68594897,-0.74158144,0.029596426,0.46635267,-0.04489874,-0.18542956,0.18347311,0.5823547,-0.401865,-0.52777165,0.97773683,0.59919965,6.167212,-0.88487023
-23.486826,-2.4905972,8.529648,1.8404031,-12.584871,4.4520283,3.248124,-20.05354,3.153786,-7.5768986,3.9643178,-2.9321496,-4.522099,-2.9240198,-2.5748115,-4.0969687,-0.79062617,0.394431,1.016398,1.3301321,0.3571983,3.263703,0.6370372,1.0594302,-1.0978372,-0.749696,-1.9853317,-0.4469859,-2.2509842,-3.8677032,-0.20601761,13.7673025,-4.0632925
-11.572386,-0.9260715,5.82679,1.6465526,2.014417,0.06388867,-0.4497447,1.4691179,0.11378689,0.37370273,-0.9300808,0.12853612,0.3846742,0.30612484,0.1820322,-0.11416385,0.15648977,0.15586911,-0.3235112,0.94421643,-0.2949115,0.32171747,0.35287565,-0.29085264,0.17137809,-0.09169892,0.632505,-0.39712718,-1.2138515,0.715793,-0.12896666,3.2556996,-1.5752556
-23.862787,-3.9953523,10.791378,-0.34495467,-19.532846,3.0867536,1.3885671,-14.078059,4.15089,-9.208111,4.401816,-0.7460405,-1.9032892,-2.7057643,-7.634505,-3.5530982,-0.43877485,-0.96275306,2.2942731,0.8143178,3.9904618,5.444144,-0.79949075,-0.9566356,0.6913934,-1.3414134,-2.1467476,3.5681658,5.176923,-4.52442,-1.6051751,31.455551,-3.3217285
-22.622385,0.13114722,5.1242776,3.6819298,-12.051016,2.9898784,3.6802888,-7.84823,3.1274664,-5.2198944,3.217139,-0.4025475,-1.3532065,-1.2435502,-4.3354645,-2.3926642,0.11369045,-0.20421831,1.7649637,1.1719126,2.442548,4.1573133,0.02280597,0.40113887,0.53072774,-0.36685237,-1.6322194,3.0901735,3.385186,-2.9645019,0.5523588,25.687948,-2.1085594
-19.051674,1.1302874,11.437327,2.4275982,0.33202955,2.3734775,2.990993,-12.8799095,1.9835305,-0.3113337,2.988546,-1.9260268,-3.0680919,-0.8024799,1.6092403,-1.4929643,-0.004105397,1.0750705,0.20522973,1.6850474,-0.84090513,1.8925365,0.9635212,1.4364392,-0.59870595,0.39553064,0.31769627,-1.1264166,-1.9956431,-1.1161212,1.6832441,3.5060906,-2.222924
-21.133469,0.25074887,5.960274,-1.7218283,-12.578371,1.236898,0.287283,-7.6874228,1.5583743,-6.0606494,1.7423621,-1.2288983,-2.0853305,-2.2115517,-3.732825,-1.4224296,0.06022104,-0.79822457,0.35866883,0.25961098,1.0701056,2.7401867,-0.3766289,-0.386036,-0.034113936,-0.9691148,-1.5769367,0.98875576,1.3021016,-2.8537219,-0.009798996,14.851445,-2.992336
-22.05969,-0.75389147,7.608964,3.6108582,-13.5548,7.841449,6.252487,-28.738815,4.8355355,-6.4651012,7.7791157,-4.177577,-6.8068967,-4.2273293,-0.7716203,-5.1229477,-1.5688664,1.248582,1.4403411,2.0258498,0.48999798,4.915174,0.7772405,1.1607729,-1.3739231,-0.29309362,-2.2122083,-0.8095099,-2.2376797,-4.584688,0.8055666,11.993519,-4.4958873
-20.804617,2.0129533,9.984808,5.6573067,-2.6739478,2.8711874,2.579521,-12.009984,1.8617828,-0.8747448,2.5673501,-1.9829171,-2.0938742,-0.93355924,1.9308003,-1.3134205,-0.030790335,1.0282916,0.60803884,1.5025971,-0.43305966,1.0300025,0.97234327,0.59239596,-0.68959224,0.08944508,-0.2690432,-0.97416997,-2.1497538,-0.61985266,1.1004615,6.2237077,-2.9033165
-21.883045,-3.0107267,7.1007094,0.45504212,-5.2238445,-2.6482568,-2.6074574,4.6133776,0.014178779,-3.0019574,-2.1226745,0.70823616,2.0214877,0.1296077,-4.089772,0.4348566,0.28460345,-1.6909269,-0.02548085,0.46019247,0.927434,1.5173353,-1.1157671,-0.7155871,1.1208366,-0.24522035,-0.015956538,1.6792607,3.20744,-0.48399603,-1.4943422,18.214478,-1.5228417
-25.085989,-1.844225,6.1782184,-1.4758788,-33.556145,3.4464471,2.974193,-21.432459,6.307394,-14.607759,7.997196,-2.354052,-4.4367204,-5.5879493,-12.888342,-5.5471754,-0.6459347,-2.2142391,2.526593,-0.4684335,6.023502,8.430764,-2.2421901,-2.015905,1.1885962,-2.0905368,-5.580206,6.1959586,9.9431505,-7.9562836,-0.71854246,43.864014,-3.4844196
-18.658073,-2.227793,8.516587,0.26917756,-2.566297,2.6454175,1.8953624,-7.9779706,1.3279349,-2.3490355,1.7770535,-1.1992736,-2.0702126,-1.206859,0.14340891,-1.595848,-0.18908833,0.71250767,0.32424787,1.1471155,-0.870033,1.2319663,0.6097616,0.79066485,-0.5070951,-0.020155674,-0.13082184,-1.1000893,-1.7294494,-1.4082967,0.5613733,6.746046,-2.198018
-19.738947,0.35826394,8.020514,2.3631566,-0.827372,5.1513996,4.4549985,-13.431192,2.20173,-1.5426245,3.123168,-2.4138126,-3.6693783,-2.0928535,1.2921711,-2.7117116,-0.64065933,0.7386319,0.2578266,1.3529975,-1.2871224,2.240195,1.0936799,1.1053941,-1.4063039,0.18252137,-0.317222,-1.7545418,-3.07918,-1.8799909,1.3280065,0.881953,-2.588698
-27.887579,0.16437449,7.062047,2.0544338,-30.612019,2.5190847,0.94335586,-15.6903925,5.4909277,-11.840684,5.4217005,-2.2539136,-3.5237608,-4.07559,-10.861618,-4.155164,-0.4821609,-2.7560966,2.8440933,-0.08592124,6.666515,6.973539,-1.7706877,-2.069431,1.9477123,-1.5663066,-4.425861,7.0385065,11.436554,-6.526782,-1.1230794,44.150173,-3.8078167
-20.37609,-1.0901393,10.064911,3.674633,-11.007221,4.388796,3.148116,-20.29141,3.6716297,-5.559383,5.058108,-2.4973023,-3.987215,-2.7928529,-2.1124718,-3.6737692,-0.87923324,0.6125832,1.4501235,1.6982236,0.7196253,4.069606,0.5436312,0.88588464,-0.5307323,-0.31318453,-1.469585,0.038501017,-0.9405271,-3.5101688,0.30061486,13.859093,-3.8531556
-23.6845,-2.8866944,4.435773,0.9741253,-7.5018883,1.527455,1.3088044,-1.1929034,1.7859355,-4.7459974,1.0929717,-0.47008032,-1.3022293,-0.408356,-3.9981203,-1.8016281,-0.0042773797,-0.27452025,0.8076332,0.67894113,1.8523564,2.5761652,-0.55758256,0.048454687,0.4771893,-0.1579747,-1.066571,1.7072294,2.3235822,-1.6718569,-0.61667764,19.644674,-2.626034
-20.739285,-2.4139304,3.631448,0.75813264,-15.037301,0.5470384,-0.76242393,-9.717692,1.3412377,-7.177186,-0.12556334,-0.9741922,-2.2019296,-1.4552777,-4.7879524,-2.440798,-0.70345175,-0.9685134,0.804076,0.41199985,1.5668247,2.5142062,-0.66658795,-0.6954775,0.07422304,-0.7609597,-2.1125097,1.024911,1.6505631,-2.978476,-0.9025635,16.956709,-3.5698657
-24.700264,-1.2462769,8.506964,1.9079548,-10.153288,5.0110097,3.8845675,-19.60009,3.6061337,-5.110054,5.473858,-2.586573,-4.035771,-2.700392,-0.86717594,-3.3156698,-0.4719119,1.0456039,1.334069,1.6986369,0.16805181,3.3973594,0.65458906,1.2192713,-1.1001633,-0.30921867,-1.4262745,-0.91388196,-1.2761623,-2.4434981,0.5151089,12.592652,-3.9517508
-25.729212,-2.2615778,8.180369,-0.4032479,-18.96422,1.9360712,1.0081942,-12.67624,3.2886896,-9.150051,3.3472319,-2.0772207,-2.8587434,-2.9082227,-6.5968018,-3.141238,-0.5466311,-1.1335028,1.4950798,0.8518744,3.265233,4.402973,-0.73484087,-0.7180563,0.6228686,-1.2918922,-2.025443,2.9008174,4.419935,-3.7064939,-1.7109904,27.137291,-3.790224
-25.002174,-3.4825213,4.849122,-0.1415285,-10.352552,1.326143,1.0536759,-18.247084,1.488173,-6.5220838,2.2455902,-3.3646297,-4.1782594,-2.9439957,-2.6241293,-3.6473796,-1.0702722,-0.1390851,0.35046533,0.710444,-0.74567276,2.1255548,-0.2393969,0.21843529,-1.8947717,-0.71029764,-1.8570764,-0.8675059,-2.493291,-3.4722524,-0.77879405,9.477763,-4.161196
-13.962606,-1.2386645,12.945793,3.8481379,0.4194174,5.259982,3.758093,-17.875784,3.124735,-1.4196784,4.561655,-1.9696121,-3.0981548,-1.5602987,1.8093084,-3.1152396,-0.7662359,1.4594002,1.0449555,1.8973361,-0.84827656,2.6932993,1.1543618,1.5359266,-0.68606514,0.28647205,0.009539017,-2.006192,-2.7300348,-1.507544,1.0457889,4.042923,-2.7485344
-23.176542,-1.4953136,7.276918,0.5301498,-18.868807,-2.2617989,-1.2012261,-3.8077784,2.0483215,-7.4377637,1.006807,-0.19919789,-0.67366385,-1.0991119,-6.613642,-1.2954428,-0.0076100244,-1.6476088,1.1941369,0.13944767,3.6141126,3.3705046,-1.8823637,-2.1174705,0.9597137,-0.9893542,-2.0582793,4.260314,6.6952863,-2.0827625,-1.281929,32.757538,-2.2547822
-21.774097,0.6947646,7.7728615,7.716443,-5.83846,7.8673983,7.064296,-22.206264,4.5747757,-2.7744923,7.4149437,-3.9906516,-5.0638385,-2.890072,1.8989575,-4.639254,-1.1177313,1.4443138,1.4144948,2.010588,0.19908063,3.365322,1.8615459,1.9521672,-1.4413921,0.22774342,-1.235543,-1.2491876,-2.7942848,-4.051322,1.3204955,8.74119,-3.543836
-23.48882,-1.4693776,8.465888,0.10379427,-7.663404,1.9810756,0.95842177,-8.475738,1.5770371,-3.303794,1.7508225,-1.0543884,-1.5158628,-0.7559988,-2.649641,-1.6553898,-0.16002937,-0.016829493,0.81470114,1.2368739,1.0996398,1.8052197,-0.13169017,-0.09195342,0.49778822,-0.39961475,-0.74008924,0.35625166,0.79007345,-1.9899931,-0.4479243,15.8302355,-2.8748016
-24.538221,1.3756565,7.811713,2.3548079,-16.440327,-1.944924,-2.3179715,3.7959049,2.951604,-3.7810807,0.5781695,1.1990677,2.230001,-0.2527313,-8.107741,-0.09270956,1.0450202,-2.5653286,1.596743,-0.0033769915,5.2664895,4.0004535,-1.5308503,-2.6714878,3.1718328,-0.51484746,-1.8271171,6.340194,11.667541,-2.1346102,-0.36680886,40.466152,-1.8623474
-12.619888,-1.6787496,8.086505,1.2642952,2.5184164,3.0582602,1.8736442,-13.466984,1.4321032,-0.30017862,2.3142006,-2.6267087,-2.5699775,-1.4902263,2.790072,-2.2425694,-0.30751985,1.2174058,-0.08935274,1.3770795,-1.528734,0.8059731,1.0054766,1.0623883,-0.92920697,-0.033955455,0.10456853,-2.0460503,-3.3487144,-1.0172179,0.38565075,-3.4558384,-2.2916934
